User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
11003573,male,61,179,80,11,89,40.2,54
12627028,female,49,171,70,5,80,39.2,18
16815544,female,21,184,72,18,98,40.2,90
16642178,male,25,190,91,24,116,40.5,180
18159298,male,25,183,77,19,86,40.5,51
17660511,female,63,162,67,9,83,39.8,38
18698939,male,77,181,85,7,85,39.5,36
13231041,female,48,163,68,23,96,40.9,122
11963638,female,46,151,52,25,113,40.5,183
17849619,female,30,173,69,3,89,38.8,13
18070379,male,23,174,75,4,84,39.0,9
13084819,male,52,189,98,3,85,39.0,13
19553250,male,21,197,100,24,93,40.5,97
19566555,female,20,155,53,9,85,39.2,35
15449322,female,59,160,64,13,98,40.4,75
13058780,male,30,183,89,29,109,41.0,192
12158105,male,76,170,81,5,82,38.9,23
15181282,female,62,171,71,9,90,39.6,44
18409171,female,30,167,64,7,91,39.5,32
17212233,male,34,177,78,29,115,40.7,217
16001421,female,27,159,54,10,97,40.0,52
16127801,male,50,184,82,26,107,40.6,186
13137077,male,50,195,95,4,73,38.7,9
16655537,male,23,198,100,12,90,40.4,44
12959543,female,29,160,62,19,98,40.6,100
16346201,female,54,183,74,29,107,40.9,188
16003002,female,53,158,61,24,106,40.7,157
11083075,female,38,154,62,29,105,40.9,179
10859138,male,60,201,102,11,88,39.9,57
13574731,female,22,173,69,7,83,39.4,24
13074999,female,79,160,57,14,85,40.0,68
15032003,female,55,177,75,9,95,39.6,47
16991735,female,75,171,68,16,102,40.3,103
13809747,male,54,189,93,18,105,40.2,131
15883541,male,25,158,58,6,90,39.2,17
12881884,male,49,181,85,23,108,40.7,168
12869049,female,38,179,79,29,114,40.7,200
12379399,female,67,161,60,12,86,40.4,56
11793437,female,22,173,73,7,85,39.1,25
14719461,female,32,165,61,10,89,39.6,44
17433377,female,48,151,56,8,88,39.2,37
11791395,female,29,149,49,6,88,38.9,26
17959954,male,37,189,87,30,120,41.2,258
14267539,male,71,189,95,5,77,38.8,20
11826065,female,22,147,55,7,87,39.6,28
13560584,female,65,166,67,1,86,37.7,5
19509994,male,45,177,81,19,102,40.4,116
15691073,female,37,176,68,5,87,38.9,21
18510605,male,35,192,98,5,79,39.4,13
16833213,female,24,166,61,21,103,40.7,120
19889225,male,56,182,87,22,101,40.4,146
18957927,male,62,179,83,4,87,38.7,19
17752929,female,29,166,65,11,84,40.0,41
14680344,male,29,188,86,7,83,39.3,18
12060093,male,33,193,94,9,81,40.2,24
13801578,male,46,182,81,9,88,39.5,37
16515672,male,75,171,73,22,97,40.6,146
17276986,male,51,195,89,12,94,39.8,65
15541307,female,62,144,47,18,95,40.5,103
18130473,male,21,175,77,26,102,41.0,127
15795666,female,47,160,53,20,96,40.6,110
10044742,female,35,163,61,27,113,40.7,189
10531071,male,42,189,93,22,105,40.6,147
18359078,male,37,171,77,22,98,40.3,111
18328438,male,40,179,84,17,99,40.2,94
11501061,female,41,169,62,29,111,41.0,199
13122689,male,71,175,77,2,80,38.2,8
10849136,female,55,169,69,2,80,37.8,7
12474268,female,77,170,75,7,87,39.8,33
14195854,male,56,183,86,19,103,40.3,131
10706479,male,73,169,78,26,102,40.9,193
15316949,female,50,161,61,18,99,40.5,104
16743693,male,79,177,89,29,99,41.0,217
13202502,male,20,164,69,6,82,39.1,10
19813409,female,46,165,68,2,85,38.3,8
10808620,female,37,167,70,29,113,40.7,200
10230653,male,42,176,76,12,96,40.0,60
19359460,male,57,182,88,28,101,40.8,188
11128407,female,51,166,66,20,95,40.2,105
13076091,male,34,188,83,14,93,40.2,60
11817143,male,70,179,86,8,84,39.7,38
10322549,female,58,161,65,27,106,40.6,178
12936477,female,26,175,70,24,100,40.8,127
15246444,female,24,182,74,7,88,39.3,28
11293120,male,58,201,106,26,110,40.8,221
11734749,male,33,197,93,9,85,39.6,29
18063463,male,44,177,83,10,88,39.6,40
16829670,male,74,186,93,11,95,39.7,74
19929703,male,77,171,73,25,109,41.0,214
12244099,female,53,160,59,19,100,40.3,113
15183212,male,32,198,99,24,107,40.4,160
10779413,male,64,196,95,26,103,40.3,195
18444860,female,61,162,67,10,88,39.8,47
18199298,male,76,189,90,17,99,40.6,125
11014098,male,21,171,70,17,96,40.4,65
15897285,female,79,178,73,19,99,40.6,116
12946563,female,56,180,76,7,92,39.2,34
16496035,female,71,161,64,19,93,40.5,103
19608998,female,57,176,73,26,105,40.8,165
19611376,female,44,180,76,11,89,40.1,48
17446053,male,71,190,88,5,75,38.9,17
19082448,female,27,159,61,16,105,40.5,96
15261276,female,34,159,60,17,96,40.7,88
14260739,male,26,187,83,29,110,41.0,187
15149698,male,20,199,98,30,104,41.0,168
16188436,male,29,197,94,29,111,40.8,203
16447720,female,52,152,51,13,94,40.2,70
14780788,female,65,164,68,21,99,40.6,124
17175333,female,43,167,70,26,113,40.5,182
13987318,male,26,180,84,14,94,40.3,57
19752513,female,27,170,66,10,92,40.0,45
11247600,female,49,166,68,3,85,38.6,12
10901446,male,33,173,73,7,78,39.3,12
12006711,female,23,148,48,13,77,40.2,40
11064803,male,40,176,77,28,107,40.9,184
12369382,female,36,159,60,10,90,39.7,46
13505915,female,32,158,58,8,89,39.5,35
19861664,female,23,149,47,28,114,40.8,198
13704176,male,59,192,98,14,92,40.2,79
18382670,male,34,164,74,6,85,39.3,17
10282425,male,46,199,96,6,95,39.4,33
15451975,male,21,177,81,20,97,40.8,84
17728658,female,24,184,78,6,83,39.4,20
13744758,male,59,191,92,30,110,41.0,247
19141471,female,70,177,78,5,84,39.1,21
10505499,male,55,181,84,9,89,39.7,42
17917302,female,25,167,65,14,94,39.8,66
16214406,male,30,174,71,29,114,40.9,203
19478098,male,24,184,89,15,93,40.1,59
18759324,male,26,178,82,28,122,41.0,231
12332538,male,59,185,91,22,98,40.8,141
14201314,female,70,172,67,12,94,40.1,66
15223329,male,59,188,90,8,86,39.8,37
18484079,male,32,176,79,3,85,38.7,9
15871502,male,62,187,94,27,108,40.7,220
17587341,male,61,157,59,21,97,40.3,119
10007368,female,21,185,80,12,103,39.9,65
17482369,female,32,150,57,19,96,40.3,98
18863915,female,34,162,56,24,108,40.7,156
10121663,female,48,146,46,7,88,39.5,33
16414069,female,72,170,67,4,80,38.5,16
16650415,female,20,170,64,23,96,40.5,112
13170266,female,65,171,68,4,93,38.8,21
10937585,male,42,159,69,5,88,39.2,18
18500023,male,25,181,80,11,96,40.0,47
15735613,female,52,191,86,24,105,40.7,146
12068951,male,22,175,77,2,79,38.4,3
18328637,male,26,177,76,24,100,40.7,115
13034400,male,48,188,88,9,80,40.1,28
16489759,female,43,158,60,18,101,40.4,105
15637504,female,21,165,61,15,85,40.4,56
14274228,male,48,199,106,7,85,39.3,30
17655479,female,32,170,66,17,97,40.5,88
19204964,male,28,174,81,14,95,40.1,60
10134201,male,48,186,85,17,88,40.6,72
17658201,female,47,173,76,24,100,40.8,134
13126945,female,70,171,69,8,87,39.3,38
12031314,male,36,188,88,14,91,40.1,59
18497835,female,31,154,57,7,84,39.2,27
10305249,male,25,191,88,26,102,40.7,138
18516704,male,54,164,73,8,94,39.4,41
12223324,female,69,175,68,15,98,40.0,88
11537400,female,49,168,70,15,98,39.9,83
10284121,female,53,159,64,11,95,39.9,59
13509980,male,66,192,90,2,79,37.9,8
18937287,male,62,184,85,11,97,39.9,69
11243619,male,74,174,78,20,100,40.8,143
19143691,female,71,152,56,21,105,40.3,144
14110060,female,37,159,62,25,101,40.6,143
11509955,female,40,153,51,17,101,40.3,101
17804685,female,26,162,56,5,81,39.1,17
16006999,female,58,171,74,11,81,40.1,42
17976884,female,39,155,50,26,108,40.6,173
15212726,female,63,170,70,20,97,40.6,113
13958299,male,43,203,103,21,105,40.2,146
17214810,female,27,158,61,7,82,39.3,25
17883984,female,69,166,64,24,107,41.0,166
17866224,male,37,175,74,18,95,40.3,82
11876815,male,33,175,81,21,102,40.6,117
16785115,female,54,174,75,9,87,39.6,39
14278089,female,21,160,57,18,97,40.2,91
18993978,female,30,169,61,3,86,38.9,12
13345188,male,70,197,103,21,106,40.5,177
17044002,male,23,194,87,18,100,40.5,88
12801312,female,59,169,69,1,82,38.0,4
10568045,female,26,148,45,6,91,38.9,28
12138268,male,25,188,91,9,97,39.6,42
14944228,female,43,183,71,5,88,39.2,22
14110746,male,70,179,85,15,92,40.1,89
14472759,female,30,142,52,30,104,40.9,182
16900867,female,53,161,63,11,84,40.2,46
15951892,male,39,198,100,22,94,40.7,111
16768990,female,25,167,64,20,100,40.4,108
17849582,male,59,182,81,5,79,39.0,17
17328052,female,55,157,54,28,111,40.7,202
15586758,female,29,152,56,25,94,40.7,123
13746796,female,29,152,55,14,105,39.9,85
11624077,male,46,169,66,10,97,39.7,51
11409013,female,69,170,71,11,91,40.2,56
11725155,male,66,189,91,5,81,39.1,21
11585623,male,67,188,98,15,89,40.2,84
18862587,female,23,168,60,22,94,40.3,105
12413894,male,37,192,91,24,117,40.9,197
18884271,female,23,169,70,13,90,40.1,54
14455741,male,49,205,104,11,95,39.8,63
19830858,male,44,178,82,26,101,41.0,155
11340756,female,63,153,55,16,104,40.1,106
13382975,female,39,181,76,7,84,39.4,26
12522612,male,38,190,96,1,76,37.4,2
10565624,female,21,168,65,25,109,40.3,156
18765912,male,39,189,92,19,105,40.1,124
10330130,female,44,157,61,6,85,39.2,25
11284504,female,28,150,53,22,110,40.6,146
10443985,male,54,172,71,21,107,40.9,149
16600947,male,70,189,89,6,91,39.2,35
16500974,female,60,164,66,3,85,38.5,13
16689592,male,48,206,111,13,86,40.1,59
17819816,male,30,165,68,14,96,40.4,59
12504050,female,37,175,65,29,101,40.9,165
17731188,male,66,198,96,14,98,40.4,96
19457716,male,48,175,78,5,86,39.6,19
19836836,female,27,159,57,17,95,40.3,85
11495309,male,72,184,90,2,77,38.1,8
18316902,female,47,166,64,21,107,40.6,137
10047498,male,34,197,92,14,103,40.3,84
12037794,female,43,158,61,22,106,40.8,140
15457623,male,28,192,96,11,84,39.9,32
12352292,male,30,172,75,28,103,40.6,152
13305598,male,47,176,78,3,81,38.6,9
17545969,male,69,193,90,29,121,41.1,300
13093592,female,79,163,62,8,83,39.2,36
15194310,female,47,176,79,7,86,39.5,28
17205493,male,35,174,78,7,98,39.4,35
17232883,male,35,186,88,20,97,40.4,101
14557362,female,25,180,72,23,100,40.9,121
14522893,male,58,183,86,13,91,39.8,68
19528019,female,25,133,45,6,89,39.5,27
10620384,female,29,162,65,11,99,39.9,59
13466450,female,63,156,56,17,104,40.6,112
13972821,female,21,165,63,6,81,39.2,20
17548618,male,30,185,82,11,97,39.8,51
15651260,female,22,156,51,10,90,39.9,44
16179198,female,40,156,53,22,106,40.8,142
16085720,male,51,190,94,8,86,39.0,34
12231528,male,24,209,110,8,80,40.0,19
11343139,female,50,159,57,28,107,41.4,187
16131873,male,77,184,87,6,80,39.2,27
19274927,female,74,163,65,22,100,40.5,137
19153982,male,31,179,80,28,112,40.9,194
10250208,male,21,194,86,15,92,40.2,54
16724473,male,61,189,93,9,87,39.6,44
16626896,female,53,164,62,27,110,40.8,188
15529015,male,49,173,80,7,89,39.4,30
11735293,male,63,187,94,5,94,39.2,30
16205568,male,71,209,109,18,95,40.0,125
18003086,male,75,194,101,19,94,41.0,129
14366581,female,52,154,57,11,89,40.1,53
19810348,male,46,182,84,17,99,40.4,98
11125155,male,78,189,90,28,104,41.1,230
17305942,male,78,195,97,25,103,40.5,205
17621107,male,29,173,77,13,91,40.0,47
16310914,male,24,192,92,27,105,40.7,157
14222940,female,60,152,54,3,86,38.5,14
15371460,female,45,165,61,18,96,40.2,96
13740956,female,38,165,61,20,99,40.5,111
15670966,male,32,191,93,14,91,40.0,57
14185340,female,51,150,57,18,100,40.1,107
19947156,female,33,163,55,12,93,40.0,59
17141295,male,20,199,99,20,107,40.2,121
17216109,male,42,188,95,10,94,39.8,51
12346765,female,30,171,68,7,91,39.6,31
14325782,male,58,177,85,11,83,39.6,44
10889200,female,31,171,70,17,90,40.5,74
11854741,male,77,186,90,4,91,38.8,25
13245778,female,69,172,70,6,85,39.2,27
10018110,male,26,174,79,1,74,37.7,1
19324111,female,70,173,70,19,94,40.7,104
19706169,male,20,192,92,10,85,39.8,26
12906300,male,39,187,87,25,114,40.7,195
15132015,male,32,181,84,17,101,40.0,92
16253260,male,20,180,79,25,106,40.4,137
11849201,female,32,174,70,28,96,40.6,140
16386929,male,67,171,76,14,93,40.1,80
15229869,female,45,166,61,30,113,41.0,215
12950490,female,20,166,58,14,90,40.2,60
13661527,female,76,160,61,5,89,39.0,26
12817999,male,20,185,83,12,101,40.2,58
17755264,male,25,181,80,12,93,39.8,45
13301978,female,70,162,64,3,87,38.5,14
19670380,male,44,184,84,18,99,40.5,103
15135191,male,39,185,87,7,88,39.7,27
14916834,male,42,195,96,11,84,40.1,40
19739621,male,44,170,71,8,77,39.7,17
14455694,male,40,187,90,14,89,40.1,58
16076553,male,39,199,98,3,76,38.7,7
17871155,male,47,206,109,21,101,40.5,140
12695869,female,54,169,68,14,94,40.0,73
10060820,male,45,175,76,15,84,40.5,50
15133209,male,55,185,92,6,78,39.3,19
13926692,female,21,169,64,10,94,39.9,47
11600131,male,57,188,90,5,81,38.9,19
18214674,male,34,176,78,12,98,39.7,59
13828740,male,51,183,89,17,103,39.9,115
19521822,male,33,193,95,18,91,40.7,76
15942308,male,23,180,82,14,91,40.3,48
15250736,male,24,193,96,25,105,40.8,147
11171031,male,30,182,84,13,99,40.3,65
12451657,male,27,178,75,16,100,40.5,77
16547119,female,69,152,52,2,88,38.4,10
10986379,male,48,183,81,21,94,40.6,106
17694353,female,60,169,64,16,98,40.2,93
17609053,female,55,176,70,11,90,40.2,52
12888552,male,22,186,86,12,97,40.2,53
19274240,male,35,172,79,25,103,41.3,144
18707831,female,42,172,67,4,87,38.9,17
19455108,female,26,174,67,6,84,39.4,22
10523769,female,34,166,63,20,99,40.5,109
14909400,male,58,188,88,18,93,40.6,100
18536110,female,28,183,78,17,107,40.1,102
16974475,male,78,172,80,3,86,38.8,16
14810860,female,22,172,70,23,95,40.6,108
11296675,male,32,181,86,9,90,39.8,34
12188573,male,39,184,88,17,93,40.4,79
12976320,male,29,181,79,8,79,39.8,15
14572505,female,35,171,71,29,108,41.0,183
12691658,male,27,171,73,16,100,40.3,77
11065275,male,49,194,94,29,118,40.8,261
14226839,female,41,157,59,3,85,38.6,12
19917787,male,45,183,86,16,98,40.2,90
16451689,male,78,199,99,9,89,39.5,55
16730124,male,70,203,107,3,83,38.6,15
15324233,male,28,181,79,13,91,40.3,47
16990304,male,27,179,75,20,101,41.0,100
13256132,male,74,184,85,28,101,41.1,209
10653701,female,22,153,50,29,110,41.1,191
18570899,female,37,166,61,23,100,40.3,129
10175007,male,28,207,103,10,96,40.1,49
16284460,female,54,172,70,28,101,41.0,166
15797697,female,39,166,68,14,94,40.3,69
14632674,female,28,165,57,22,103,40.7,129
15854900,female,30,178,77,13,94,40.2,60
15895018,female,75,168,67,18,102,40.5,116
19206087,male,74,184,83,13,97,39.9,89
13655505,female,37,178,74,20,103,40.4,115
16807137,male,37,183,88,24,104,40.4,149
18811852,female,44,172,75,14,101,40.0,79
15933595,male,21,199,91,16,98,40.2,73
13700851,female,76,171,74,13,100,40.1,80
17874805,male,48,181,86,3,87,38.9,12
13114058,female,42,155,53,14,91,40.1,68
10038035,male,26,185,86,3,83,38.8,7
18505250,female,26,185,76,23,97,40.7,113
14897046,male,75,180,85,30,108,40.9,257
18041213,female,65,166,67,13,96,40.2,73
17170781,male,53,189,95,22,100,40.6,143
16711534,male,29,210,111,6,84,39.2,20
16335969,male,46,185,90,17,94,40.4,88
14601630,female,27,177,72,10,90,39.7,42
10582928,male,50,207,111,28,115,40.6,251
16585683,female,52,168,66,16,101,40.5,95
19265312,male,38,186,82,17,95,40.1,81
13666806,female,42,159,59,2,79,38.3,7
12221911,male,50,192,87,20,103,40.4,133
13323914,female,23,151,49,13,98,40.0,69
17807291,male,24,189,92,1,88,38.1,3
19367719,male,63,154,62,28,101,40.9,180
16312376,male,22,196,97,14,94,40.0,58
16583879,female,47,172,70,19,99,40.4,106
13353305,male,24,194,100,2,81,38.0,5
12318897,male,54,193,93,10,81,39.9,37
17930508,male,49,176,76,5,84,39.2,18
16508084,male,41,181,81,12,86,40.0,42
14234191,female,46,179,67,10,97,39.5,54
17684243,female,27,169,67,19,109,40.3,120
10589945,female,25,184,82,20,93,40.8,88
11269455,male,23,181,87,25,104,40.9,138
13592450,male,24,186,83,10,92,39.6,37
17177794,male,55,179,81,21,105,40.7,148
10753894,male,34,196,103,17,96,40.4,88
19738322,male,42,179,83,4,83,39.0,13
19054536,female,26,164,61,17,94,40.5,81
14491797,male,51,183,92,15,99,40.2,93
19824150,female,28,159,62,7,89,39.0,30
11601439,male,57,191,95,23,98,40.5,147
10131926,male,21,187,84,27,97,40.8,116
10621672,male,30,198,103,19,100,40.1,106
10097220,male,40,167,66,6,87,39.1,20
19549552,female,70,161,63,13,85,39.9,60
13692241,female,37,170,69,25,118,40.7,186
12845462,male,36,202,109,6,87,39.1,24
14693952,male,34,196,98,14,88,40.4,54
10058690,male,61,197,104,28,108,41.1,232
18009903,male,22,196,89,13,96,40.0,56
14290814,male,66,171,72,18,105,40.5,133
15497700,male,27,189,94,30,115,40.7,225
10204513,female,50,173,65,16,98,40.4,89
16115051,female,66,187,82,11,92,40.0,55
18455696,female,56,174,69,9,91,39.7,44
17907470,female,48,176,74,1,81,37.8,4
11488469,male,22,168,66,25,107,40.8,136
18804945,male,59,181,86,14,94,39.9,80
18377805,female,26,160,58,22,95,40.4,109
19354067,female,43,154,55,10,89,39.8,46
15994069,male,43,178,86,4,86,39.0,15
17691320,male,45,158,61,20,97,40.7,99
16562821,female,59,168,64,14,94,40.2,75
18785482,female,32,172,70,9,89,39.7,38
12955561,female,66,156,52,21,97,40.8,125
14784146,male,44,168,69,10,85,39.7,33
19952984,female,27,175,73,11,94,40.0,51
13719002,female,29,169,68,26,108,40.3,162
19611399,female,37,154,57,25,100,40.7,142
16867879,male,33,165,72,5,82,39.1,12
14727757,male,68,190,99,14,92,40.3,86
13157644,female,42,179,72,7,96,39.4,36
15022966,female,31,170,64,2,77,38.1,6
15752262,female,63,162,58,27,106,40.9,183
13381303,female,68,164,67,30,110,41.2,215
10805897,female,78,171,74,16,95,40.4,90
15725232,female,22,168,66,7,79,39.5,21
18293939,male,25,206,111,3,91,38.8,12
14174531,male,41,179,83,26,107,40.5,175
19534232,male,42,202,108,2,77,38.2,6
12026295,female,28,171,72,13,92,40.1,58
11037310,male,22,184,82,14,87,39.9,39
14000981,female,61,157,56,17,95,40.5,95
10984640,male,46,176,83,16,98,39.9,90
13308805,male,66,190,89,10,94,39.8,61
15502339,male,31,182,85,10,83,39.5,27
15485728,male,26,178,76,25,103,40.5,131
18168592,female,33,153,52,18,93,40.1,89
10569174,female,72,162,66,14,97,40.1,82
15950782,male,53,180,77,27,103,40.7,178
16341116,male,34,181,79,19,100,40.3,100
12490930,female,38,175,74,16,99,40.5,86
17028157,male,43,197,99,11,96,40.0,61
17374859,male,28,163,71,20,95,40.6,81
11399468,male,47,190,88,26,109,40.6,193
18418162,male,32,188,93,10,95,39.7,47
10846837,female,34,148,53,16,94,40.4,81
17322568,female,35,178,72,13,91,40.1,58
10457352,male,76,211,116,25,110,40.8,240
11766081,male,68,192,100,13,99,40.2,94
19766760,male,28,186,91,18,100,40.3,94
19114290,male,70,182,83,17,96,40.2,110
10171710,male,45,187,91,25,109,41.0,185
15582287,female,66,186,89,7,88,39.6,31
11933312,female,25,152,53,4,80,39.2,14
18773278,female,67,147,49,7,86,39.5,34
12027509,male,22,199,97,24,104,40.6,136
17337270,female,24,171,71,5,87,39.2,19
17034298,male,20,208,105,14,86,40.2,42
14987938,female,26,180,73,14,99,40.0,72
16383525,male,63,204,112,29,110,40.4,257
16862231,male,33,183,84,6,85,39.5,18
15004834,female,29,183,75,20,98,40.5,102
10116277,male,48,177,86,27,114,41.0,221
19050083,female,56,163,59,5,89,38.7,24
11757728,female,29,162,65,11,94,39.8,53
19263091,female,76,155,55,7,86,39.6,34
18535132,male,52,170,76,16,100,40.5,97
12230460,female,29,156,54,28,102,40.8,162
12159473,female,27,159,63,13,93,40.1,61
13667618,male,38,201,106,21,106,40.9,146
17502361,female,39,165,62,2,73,37.8,6
11988053,female,51,152,58,30,117,41.3,232
12376168,male,75,158,69,28,114,40.8,256
14888086,male,47,183,85,24,98,40.7,137
10723302,male,22,190,94,2,82,37.9,5
19312304,female,62,156,57,26,105,40.8,173
12675600,male,24,205,110,5,78,39.0,11
19016498,female,26,166,63,2,73,38.9,5
16077406,female,43,169,66,4,76,39.1,12
19721488,female,23,143,49,10,90,40.1,45
16085106,female,32,153,54,8,92,39.8,38
14318750,female,53,177,76,15,94,40.1,76
11570095,male,24,188,84,26,113,40.9,178
17692486,male,41,184,91,23,113,40.4,180
18422331,male,72,177,79,6,81,39.1,25
17361505,female,63,161,61,6,90,39.4,30
15835097,female,45,159,59,30,113,41.1,216
17352439,female,32,168,62,28,106,40.8,173
14908709,female,49,167,67,3,79,38.6,11
12595987,female,28,145,53,11,90,39.8,50
18465307,female,79,155,51,27,98,41.3,170
18212090,female,58,165,65,19,111,40.8,135
18837518,male,36,195,94,11,89,39.5,44
18682768,female,76,179,81,28,115,40.6,214
18234303,male,50,180,88,14,88,40.2,62
19475629,male,78,187,96,29,103,40.6,238
14065493,female,79,158,60,17,98,40.6,105
19040996,male,27,189,96,20,108,40.6,130
15057245,male,43,193,96,26,110,40.9,197
19889686,male,47,200,108,15,98,40.2,93
12403382,male,54,190,98,25,109,40.5,200
12296171,male,42,192,87,23,106,41.0,155
19446291,male,47,177,80,27,104,40.8,176
15443970,female,33,154,54,16,90,40.3,73
14134398,female,21,174,66,9,94,39.8,42
18933605,female,20,157,56,26,103,40.4,149
11516545,female,68,171,72,12,93,39.9,63
15246189,female,39,163,60,12,91,40.2,57
16681452,female,23,168,69,3,83,38.1,10
11731755,male,37,178,81,28,112,40.8,203
11838441,male,32,165,67,11,98,39.8,51
14257916,male,63,187,91,26,108,40.8,211
13200163,male,26,181,82,29,105,41.0,165
19998753,female,79,178,82,16,90,40.2,80
12503152,male,26,196,101,15,92,40.2,62
15284867,male,35,179,77,27,108,40.9,175
12610916,female,65,178,68,6,83,39.3,25
15851748,female,23,160,58,21,106,40.3,127
16280884,female,33,153,54,12,93,39.8,59
12144057,female,34,179,75,7,91,39.4,31
13268173,female,31,157,54,8,84,39.8,31
18895905,female,47,151,56,25,108,40.7,168
13631554,female,20,172,70,18,105,40.6,103
17718607,male,76,186,96,11,93,40.0,73
14822669,female,59,161,57,28,110,40.5,200
19035318,male,71,177,75,23,110,40.4,195
18884821,female,28,163,64,14,98,40.4,73
10383335,male,44,171,75,13,94,39.9,62
16211074,female,59,157,60,5,84,38.8,22
17345083,female,26,176,69,28,108,40.8,173
17909635,female,71,176,73,5,85,38.9,22
16247254,male,47,188,84,26,105,40.8,175
10371202,female,52,156,54,28,114,40.7,210
16684358,female,31,145,46,28,104,40.7,172
13939926,male,44,177,83,5,86,39.0,19
18618158,female,50,164,63,9,90,39.5,43
12036626,male,33,205,114,4,90,39.2,18
15521709,male,25,182,83,13,94,40.1,52
12310632,female,75,157,58,11,93,40.2,62
14228752,male,54,187,88,23,101,40.9,151
18022822,female,27,172,70,2,75,38.1,5
14135883,female,29,167,73,28,117,40.8,200
11741166,male,47,190,91,27,105,40.6,186
16109947,male,78,179,93,1,79,37.6,5
12364409,male,64,174,81,3,83,38.6,13
18468308,female,27,168,66,16,91,40.5,71
10932302,female,38,153,53,6,87,39.5,26
17749492,male,79,183,86,12,96,39.8,84
15562723,male,20,180,83,16,95,40.3,63
15950791,male,20,193,97,21,97,40.7,95
17347198,male,58,179,78,21,99,40.7,131
19553206,male,36,187,89,10,93,39.7,45
17864080,female,36,151,52,28,112,40.9,197
19006782,female,35,163,63,25,103,40.9,147
12435402,male,46,183,84,15,96,40.7,80
10783420,female,58,170,68,25,111,40.9,177
13074169,male,33,189,88,10,90,39.7,39
13667261,female,39,151,53,18,100,40.7,104
15818779,female,30,185,84,9,85,39.6,32
16011213,female,33,171,64,3,81,38.7,10
17856212,male,52,187,87,9,91,39.7,44
12734542,male,34,179,73,5,85,39.2,14
11742492,male,38,187,82,9,95,39.5,43
19387889,male,64,194,97,5,80,39.2,20
14226294,male,71,185,92,29,113,40.6,269
14502512,male,47,197,94,6,89,39.1,27
17581557,male,36,199,102,2,75,38.4,4
14029590,male,70,177,86,21,108,40.7,175
10385019,male,22,190,94,15,91,40.2,55
19219932,male,33,168,73,21,99,40.6,103
12811939,female,53,155,55,24,103,40.6,152
12561687,male,46,180,78,25,99,40.7,142
11035179,female,34,165,60,5,91,39.3,23
10426349,female,29,147,48,17,98,40.6,93
14182305,male,44,194,98,20,101,40.6,126
18543333,male,37,177,77,21,98,40.4,106
17560088,male,20,177,78,15,99,40.4,66
17911757,male,76,179,85,16,98,40.3,114
19089590,female,37,156,57,22,96,40.6,116
10120578,female,23,170,66,12,86,40.3,46
12829297,female,20,142,48,19,91,40.1,86
13060955,male,71,192,97,22,104,40.6,177
15408703,female,24,164,65,6,85,39.2,22
17547760,male,23,191,84,24,111,40.8,156
12398290,female,20,174,77,21,110,40.7,130
16884641,male,41,180,87,15,96,39.9,77
14839837,female,51,171,70,1,81,37.8,4
11427647,female,60,164,63,15,91,40.0,76
18136279,female,50,163,64,12,94,40.3,62
15150238,female,21,167,63,29,115,41.0,201
17438788,male,41,172,75,8,88,39.7,30
15600044,female,32,151,51,8,91,39.6,38
15635492,female,53,161,56,25,109,40.5,174
19377162,female,34,156,56,24,102,40.7,141
14048363,male,39,197,101,16,106,40.3,110
19091100,female,28,163,61,9,92,39.7,42
14887122,male,74,182,88,14,91,39.7,84
11323469,female,21,180,74,23,102,40.7,124
12807437,female,52,174,75,20,104,40.4,123
15988895,male,23,179,80,21,96,40.7,87
15820772,female,22,181,72,30,111,40.6,192
10261796,female,63,138,46,25,117,40.5,203
19800858,female,44,162,60,5,88,38.9,22
14426061,female,25,170,68,23,90,40.5,98
10485333,male,39,188,92,10,101,39.8,59
19057097,female,25,162,66,30,112,41.3,199
13235806,male,20,193,98,8,92,39.8,30
18558643,female,76,171,66,6,98,39.3,36
12605605,male,50,196,98,3,87,38.4,13
16995942,male,32,205,101,28,110,40.8,200
11613032,female,66,153,60,28,108,40.8,196
16686335,female,29,171,65,24,99,40.5,128
11627770,male,77,194,90,24,103,40.7,192
17806343,female,35,173,68,29,108,40.4,184
14655535,female,32,169,65,7,82,39.3,25
14663952,female,24,159,56,23,112,40.5,155
10938211,male,53,172,73,3,81,38.7,10
14513854,male,59,167,72,4,89,38.7,19
17094094,female,29,177,68,26,101,40.8,143
12614956,male,33,189,93,15,95,40.5,71
16903912,male,38,171,70,9,97,39.5,43
13917413,male,24,191,90,30,113,40.8,209
11344695,male,57,182,86,1,84,37.9,4
10656591,female,30,173,62,5,87,39.5,21
10821527,male,29,173,82,28,115,40.9,206
10971463,male,28,169,69,22,111,40.8,141
13539130,female,22,155,61,9,91,39.8,40
15315521,female,38,159,61,7,87,39.5,30
18162400,female,70,160,64,15,99,40.0,91
18083162,male,73,190,99,11,91,40.1,68
13546565,female,30,172,67,22,112,40.3,148
16074027,female,39,158,54,26,105,40.8,164
11592348,male,22,176,81,17,97,40.4,73
15252552,male,45,184,88,15,97,40.0,83
14402384,female,26,160,56,12,97,40.3,62
16533004,male,27,192,91,8,88,39.4,27
12017182,female,21,167,59,8,88,39.4,33
18151353,female,27,156,62,19,103,40.3,109
13545959,female,36,162,60,22,103,40.5,131
18910818,female,64,150,47,22,101,40.8,141
